year,quarter,Starting colonies,Maximum colonies,Lost colonies,Percent lost,Added colonies,Varroa mites,Other pests,Diseases,Pesticides,Other,Unknown,year_and_quarter,state_idx,region_idx,subregion_idx,State_Alabama,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,region_midwest,region_northeast,region_south,region_west,subregion_east north central,subregion_east south central,subregion_mid atlantic,subregion_mountain,subregion_new england,subregion_pacific,subregion_south atlantic,subregion_west north central,subregion_west south central,FinalColonyCount,LogFinalToStart
2016,Q2,13500.0,13500.0,830.0,6.0,870.0,35.6,38.1,,0.6,3.2,,2016-04-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12690.0,-0.06187540371808753
2016,Q3,13500.0,13500.0,600.0,4.0,430.0,67.8,75.3,0.1,0.8,,,2016-07-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12960.0,-0.040821994520255166
2016,Q4,13500.0,13500.0,970.0,7.0,60.0,39.9,40.8,,0.1,0.2,0.1,2016-10-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12555.0,-0.07257069283483537
2017,Q1,13000.0,13000.0,190.0,1.0,510.0,1.2,2.1,0.2,,0.1,0.1,2017-01-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12870.0,-0.01005033585350145
2017,Q2,12000.0,12000.0,60.0,1.0,520.0,89.5,3.5,,,0.4,,2017-04-01,8,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11880.0,-0.01005033585350145
2016,Q1,91000.0,98000.0,8500.0,9.0,5500.0,31.5,2.3,2.1,5.9,5.4,1.4,2016-01-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,82810.0,-0.09431067947124129
2016,Q2,60000.0,80000.0,6000.0,8.0,19000.0,21.2,4.8,2.7,3.1,5.4,2.7,2016-04-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,55200.0,-0.08338160893905101
2016,Q3,79000.0,131000.0,13000.0,10.0,1900.0,25.3,4.7,4.5,7.6,6.0,3.3,2016-07-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,71100.0,-0.10536051565782628
2016,Q4,121000.0,143000.0,15500.0,11.0,5000.0,31.9,0.8,4.8,0.2,4.2,3.0,2016-10-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,107690.0,-0.11653381625595151
2017,Q1,95000.0,99000.0,8500.0,9.0,2000.0,74.2,42.3,42.3,21.2,1.7,0.4,2017-01-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,86450.0,-0.09431067947124129
2017,Q2,61000.0,78000.0,9500.0,12.0,24000.0,31.2,7.4,3.9,8.2,7.7,4.7,2017-04-01,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,53680.0,-0.12783337150988489
2016,Q1,8500.0,9500.0,1400.0,15.0,860.0,12.4,6.4,0.3,2.6,4.6,8.6,2016-01-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7225.0,-0.16251892949777494
2016,Q2,9000.0,9000.0,740.0,8.0,2200.0,11.4,4.4,2.0,3.1,4.7,2.1,2016-04-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8280.0,-0.08338160893905101
2016,Q3,11000.0,11000.0,1300.0,12.0,850.0,17.4,7.9,0.7,4.3,2.9,1.6,2016-07-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9680.0,-0.12783337150988489
2016,Q4,9000.0,9000.0,720.0,8.0,,27.8,11.7,1.2,5.6,3.9,4.8,2016-10-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8280.0,-0.08338160893905101
2017,Q1,11000.0,11000.0,2900.0,26.0,3100.0,24.3,11.8,0.6,4.2,10.2,7.9,2017-01-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8140.0,-0.3011050927839216
2017,Q2,12000.0,12500.0,1200.0,10.0,3600.0,11.0,4.2,0.7,2.9,5.5,1.4,2017-04-01,10,4,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10800.0,-0.10536051565782628
2016,Q1,6500.0,6500.0,770.0,12.0,30.0,17.4,3.7,0.9,0.3,7.2,5.5,2016-01-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5720.0,-0.12783337150988489
2016,Q2,4300.0,7000.0,220.0,3.0,2700.0,12.5,2.9,,2.1,2.8,4.3,2016-04-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4171.0,-0.030459207484708574
2016,Q3,9500.0,9500.0,600.0,6.0,450.0,50.4,12.4,1.2,0.6,2.5,1.2,2016-07-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8930.0,-0.06187540371808753
2016,Q4,7500.0,7500.0,1200.0,16.0,20.0,28.2,9.6,0.2,1.4,1.0,3.8,2016-10-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6300.0,-0.1743533871447778
2017,Q1,7000.0,7500.0,1900.0,25.0,1700.0,15.8,8.0,5.2,4.1,10.4,7.1,2017-01-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5250.0,-0.2876820724517809
2017,Q2,7500.0,11000.0,1200.0,11.0,3000.0,5.9,2.3,0.1,32.1,8.6,1.3,2017-04-01,11,4,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6675.0,-0.11653381625595151
2016,Q1,13000.0,13000.0,2900.0,22.0,90.0,52.8,14.4,13.8,2.7,24.0,4.8,2016-01-01,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10140.0,-0.2484613592984996
2016,Q2,10500.0,26000.0,2400.0,9.0,26000.0,23.5,17.8,18.7,0.6,6.0,5.7,2016-04-01,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9555.0,-0.09431067947124129
2016,Q3,50000.0,50000.0,5500.0,11.0,10500.0,32.6,3.4,0.8,16.7,2.4,5.6,2016-07-01,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,44500.0,-0.11653381625595151
2016,Q4,54000.0,54000.0,4700.0,9.0,,18.7,9.8,8.9,9.0,11.4,6.3,2016-10-01,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,49140.0,-0.09431067947124129
2017,Q1,10000.0,15500.0,3000.0,19.0,70.0,33.6,8.3,8.4,12.0,11.9,11.7,2017-01-01,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8100.000000000001,-0.21072103131565253
2017,Q2,12500.0,23000.0,2000.0,9.0,24000.0,39.4,27.7,7.6,26.7,8.2,0.9,2017-04-01,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11375.0,-0.09431067947124129
2016,Q1,5000.0,5000.0,1100.0,22.0,1400.0,30.3,10.0,0.1,1.1,2.4,5.4,2016-01-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3900.0,-0.2484613592984996
2016,Q2,4700.0,6000.0,960.0,16.0,3000.0,47.3,11.6,2.8,8.3,3.7,1.8,2016-04-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3948.0,-0.1743533871447778
2016,Q3,8000.0,8000.0,2600.0,33.0,310.0,42.8,25.5,14.1,29.1,4.5,2.6,2016-07-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5359.999999999999,-0.4004775665971254
2016,Q4,5000.0,5000.0,1300.0,26.0,200.0,29.2,8.3,0.3,3.1,5.1,1.4,2016-10-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3700.0,-0.3011050927839216
2017,Q1,3800.0,3800.0,1000.0,26.0,930.0,47.1,2.9,,3.6,16.4,14.3,2017-01-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2812.0,-0.3011050927839216
2017,Q2,4400.0,4900.0,380.0,8.0,2500.0,19.7,9.6,0.7,22.2,1.8,7.8,2017-04-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4048.0,-0.08338160893905101
2016,Q1,6500.0,6500.0,1300.0,20.0,390.0,23.6,9.0,0.7,6.3,12.5,8.4,2016-01-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5200.0,-0.2231435513142097
2016,Q2,5500.0,6000.0,450.0,8.0,2100.0,38.9,36.1,1.7,28.4,16.0,3.8,2016-04-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5060.0,-0.08338160893905101
2016,Q3,7500.0,7500.0,1000.0,13.0,900.0,42.3,25.7,0.9,11.5,7.4,4.5,2016-07-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6525.0,-0.13926206733350766
2016,Q4,7500.0,7500.0,950.0,13.0,60.0,48.2,22.3,3.3,3.0,10.3,5.7,2016-10-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6525.0,-0.13926206733350766
2017,Q1,6500.0,7000.0,1300.0,19.0,950.0,31.9,11.5,0.4,3.8,16.0,7.5,2017-01-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5265.0,-0.21072103131565253
2017,Q2,6500.0,7000.0,560.0,8.0,2900.0,28.5,12.9,1.1,5.0,4.8,2.1,2017-04-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5980.0,-0.08338160893905101
2016,Q1,54000.0,55000.0,11000.0,20.0,9500.0,22.8,14.2,18.6,0.4,12.4,1.9,2016-01-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43200.0,-0.2231435513142097
2016,Q2,52000.0,53000.0,4300.0,8.0,10000.0,20.7,1.1,,0.3,1.2,0.6,2016-04-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,47840.0,-0.08338160893905101
2016,Q3,51000.0,60000.0,7000.0,12.0,2600.0,39.5,26.1,,1.6,9.6,0.7,2016-07-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,44880.0,-0.12783337150988489
2016,Q4,48000.0,57000.0,2000.0,4.0,250.0,2.9,1.0,1.0,0.1,0.7,1.2,2016-10-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46080.0,-0.040821994520255166
2017,Q1,44000.0,47000.0,2700.0,6.0,11000.0,20.5,8.5,0.1,2.2,5.2,2.3,2017-01-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,41360.0,-0.06187540371808753
2017,Q2,56000.0,56000.0,2600.0,5.0,4600.0,26.2,3.5,,2.1,1.6,0.7,2017-04-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,53200.0,-0.05129329438755058
2016,Q1,2200.0,3700.0,170.0,5.0,,3.3,0.4,0.3,,0.8,1.4,2016-01-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2090.0,-0.05129329438755058
2016,Q2,3600.0,25000.0,4200.0,17.0,510.0,82.7,,4.3,31.1,2.4,27.9,2016-04-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2988.0,-0.18632957819149348
2016,Q3,5500.0,5500.0,420.0,8.0,240.0,9.3,0.1,0.2,,0.6,,2016-07-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5060.0,-0.08338160893905101
2016,Q4,3500.0,3500.0,280.0,8.0,,10.7,0.8,0.1,,5.8,0.1,2016-10-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3220.0,-0.08338160893905101
2017,Q1,2700.0,3100.0,1000.0,32.0,100.0,23.9,20.9,30.5,8.1,26.3,,2017-01-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1835.9999999999998,-0.3856624808119848
2017,Q2,2200.0,40000.0,910.0,2.0,790.0,3.6,3.6,3.4,3.6,1.6,14.2,2017-04-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2156.0,-0.020202707317519466
2016,Q1,7500.0,7500.0,820.0,11.0,1200.0,26.2,0.1,,9.5,6.7,0.7,2016-01-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6675.0,-0.11653381625595151
2016,Q2,8000.0,9000.0,320.0,4.0,2800.0,4.2,2.3,2.4,2.9,3.3,0.6,2016-04-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7680.0,-0.040821994520255166
2016,Q3,7000.0,7000.0,200.0,3.0,400.0,10.8,4.8,0.1,0.7,0.6,1.6,2016-07-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6790.0,-0.030459207484708574
2016,Q4,7500.0,9500.0,500.0,5.0,20.0,23.8,8.3,4.5,4.6,5.8,0.6,2016-10-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7125.0,-0.05129329438755058
2017,Q1,9000.0,9000.0,2100.0,23.0,770.0,11.3,3.3,1.0,1.0,11.9,4.3,2017-01-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6930.0,-0.2613647641344075
2017,Q2,8000.0,9500.0,190.0,2.0,3200.0,3.3,6.9,0.7,0.2,2.0,1.0,2017-04-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7840.0,-0.020202707317519466
2016,Q1,3000.0,3000.0,370.0,12.0,1200.0,10.1,5.2,0.7,,3.1,1.1,2016-01-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2640.0,-0.12783337150988489
2016,Q2,4200.0,8500.0,300.0,4.0,1100.0,40.5,10.6,0.3,10.6,2.3,11.9,2016-04-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4032.0,-0.040821994520255166
2016,Q3,9500.0,9500.0,530.0,6.0,450.0,14.1,8.7,6.8,0.1,3.4,7.9,2016-07-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8930.0,-0.06187540371808753
2016,Q4,8000.0,8000.0,740.0,9.0,,6.1,2.6,0.4,0.4,0.7,4.2,2016-10-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7280.0,-0.09431067947124129
2017,Q1,3300.0,3300.0,1500.0,45.0,120.0,32.0,5.6,2.9,4.5,10.5,5.2,2017-01-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1815.0000000000002,-0.5978370007556204
2017,Q2,1900.0,8000.0,130.0,2.0,1900.0,13.8,11.4,11.8,9.9,0.4,1.6,2017-04-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1862.0,-0.020202707317519466
2016,Q1,25000.0,42000.0,5000.0,12.0,2300.0,5.9,0.2,,0.5,1.3,11.3,2016-01-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22000.0,-0.12783337150988489
2016,Q2,40000.0,103000.0,7500.0,7.0,13500.0,54.1,9.3,1.1,16.5,11.8,1.1,2016-04-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,37200.0,-0.07257069283483537
2016,Q3,108000.0,108000.0,15000.0,14.0,11000.0,64.1,25.1,0.3,9.1,6.5,2.7,2016-07-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,92880.0,-0.15082288973458366
